source_user_id,target_user_id,src_idx,tgt_idx,interaction_type,interaction_type_enc,weight,timestamp
103044,103296,3043,3295,replies,2,0.894,2023-11-10
104570,100221,4569,220,retweets,3,0.274,2023-09-16
100536,103488,535,3487,retweets,3,0.346,2023-07-03
108854,108743,8853,8742,retweets,3,0.828,2023-09-07
104288,100367,4287,366,follows,0,0.281,2023-11-08
101351,100878,1350,877,follows,0,0.72,2023-12-09
104359,100546,4358,545,follows,0,0.743,2023-04-28
101954,103625,1953,3624,follows,0,0.546,2023-05-07
102004,103050,2003,3049,follows,0,0.746,2023-01-12
100578,104023,577,4022,replies,2,0.633,2023-09-23
102103,100187,2102,186,follows,0,0.3,2023-09-28
100021,109758,20,9757,follows,0,0.253,2023-11-10
101487,101644,1486,1643,replies,2,0.196,2023-08-14
104462,103176,4461,3175,retweets,3,0.666,2023-01-06
105233,104757,5232,4756,follows,0,0.548,2023-09-23
109502,109666,9501,9665,retweets,3,0.745,2023-01-29
106533,108147,6532,8146,retweets,3,0.636,2023-08-19
102966,100696,2965,695,replies,2,0.551,2023-11-05
106652,104621,6651,4620,retweets,3,0.698,2023-08-04
101577,103133,1576,3132,follows,0,0.635,2023-03-31
108446,106061,8445,6060,retweets,3,0.839,2023-08-06
101326,103898,1325,3897,follows,0,0.128,2023-05-03
107427,101461,7426,1460,replies,2,0.875,2023-06-15
107615,103019,7614,3018,retweets,3,0.912,2023-08-07
104599,100632,4598,631,replies,2,0.509,2023-12-02
102158,104910,2157,4909,follows,0,0.236,2023-03-29
103231,109176,3230,9175,replies,2,0.148,2023-06-14
107073,108081,7072,8080,follows,0,0.787,2023-10-28
105193,104194,5192,4193,retweets,3,0.224,2023-09-08
106863,100695,6862,694,replies,2,0.748,2023-09-10
107167,103644,7166,3643,follows,0,0.097,2023-02-06
101901,102448,1900,2447,follows,0,0.555,2023-12-10
104813,100619,4812,618,follows,0,0.812,2023-08-16
109046,105328,9045,5327,follows,0,0.632,2023-03-31
107174,100314,7173,313,retweets,3,0.811,2023-02-16
104865,102167,4864,2166,follows,0,0.65,2023-04-20
106489,105821,6488,5820,mentions,1,0.851,2023-12-11
109180,106253,9179,6252,follows,0,0.404,2023-07-10
104622,101924,4621,1923,retweets,3,0.117,2023-06-08
109490,106615,9489,6614,replies,2,0.831,2023-02-25
109177,104653,9176,4652,replies,2,0.43,2023-01-21
105036,107091,5035,7090,retweets,3,0.884,2023-05-20
107807,107236,7806,7235,retweets,3,0.884,2023-03-28
109643,109279,9642,9278,retweets,3,0.528,2023-04-09
107691,107694,7690,7693,retweets,3,0.312,2023-04-02
109347,101435,9346,1434,follows,0,0.533,2023-04-28
107292,105460,7291,5459,retweets,3,0.783,2023-03-05
104986,100529,4985,528,retweets,3,0.383,2023-09-27
109032,108964,9031,8963,follows,0,0.299,2023-01-22
102868,101196,2867,1195,retweets,3,0.733,2023-03-08
105201,108508,5200,8507,follows,0,0.964,2023-01-07
107898,106183,7897,6182,replies,2,0.844,2023-07-15
109946,106011,9945,6010,retweets,3,0.473,2024-01-01
106693,104964,6692,4963,retweets,3,0.695,2023-09-30
107212,105719,7211,5718,retweets,3,0.722,2023-03-15
103908,109906,3907,9905,retweets,3,0.06,2023-01-19
103451,103384,3450,3383,follows,0,0.814,2023-09-15
106104,105981,6103,5980,follows,0,0.582,2023-03-01
109279,104699,9278,4698,follows,0,0.435,2023-06-28
108592,109044,8591,9043,replies,2,0.162,2023-01-13
109928,109668,9927,9667,retweets,3,0.499,2023-03-24
102399,101085,2398,1084,replies,2,0.335,2023-06-16
101698,101725,1697,1724,replies,2,0.291,2023-04-25
100421,101117,420,1116,mentions,1,0.657,2023-07-27
104944,107723,4943,7722,retweets,3,0.619,2023-04-06
101144,101749,1143,1748,follows,0,0.562,2023-08-18
107442,100800,7441,799,replies,2,0.21,2023-01-01
109957,109269,9956,9268,follows,0,0.582,2023-03-23
106843,109820,6842,9819,follows,0,0.226,2023-10-15
109150,108163,9149,8162,follows,0,0.213,2023-02-07
103527,104878,3526,4877,replies,2,0.161,2023-01-26
107273,108569,7272,8568,retweets,3,0.937,2023-11-09
108244,106978,8243,6977,follows,0,0.938,2023-02-06
107555,107459,7554,7458,retweets,3,0.638,2023-10-01
107219,100759,7218,758,retweets,3,0.797,2023-05-20
109094,105943,9093,5942,replies,2,0.066,2023-09-08
102829,106505,2828,6504,retweets,3,0.491,2023-07-07
104456,104480,4455,4479,mentions,1,0.634,2023-09-20
107368,100184,7367,183,follows,0,0.175,2023-01-17
108066,105862,8065,5861,retweets,3,0.911,2023-04-08
100603,108931,602,8930,follows,0,0.494,2023-03-31
106676,107372,6675,7371,mentions,1,0.735,2023-09-23
108837,108011,8836,8010,follows,0,0.208,2023-05-21
100399,107947,398,7946,mentions,1,0.774,2023-05-01
105729,107745,5728,7744,replies,2,0.917,2023-06-08
108837,106009,8836,6008,retweets,3,0.786,2023-05-06
104343,103515,4342,3514,follows,0,0.531,2023-06-01
101665,105302,1664,5301,mentions,1,0.202,2023-03-02
100803,104585,802,4584,follows,0,0.198,2023-05-27
106407,109287,6406,9286,replies,2,0.881,2023-01-23
101303,103551,1302,3550,follows,0,0.43,2023-11-20
109965,108542,9964,8541,retweets,3,0.174,2023-10-30
103644,103502,3643,3501,retweets,3,0.467,2023-03-16
103949,108706,3948,8705,follows,0,0.241,2023-10-22
109851,106341,9850,6340,retweets,3,0.394,2023-01-14
102007,102729,2006,2728,retweets,3,0.634,2023-10-25
107678,100768,7677,767,replies,2,0.592,2023-08-27
108816,107660,8815,7659,replies,2,0.496,2023-07-25
108332,106833,8331,6832,retweets,3,0.693,2023-02-12
109069,108995,9068,8994,retweets,3,0.23,2023-06-02
104355,104106,4354,4105,follows,0,0.338,2023-05-23
100715,101063,714,1062,follows,0,0.328,2023-06-20
107748,105796,7747,5795,retweets,3,0.861,2023-02-18
108816,109705,8815,9704,retweets,3,0.442,2023-06-23
101575,101090,1574,1089,retweets,3,0.687,2023-11-26
101878,102639,1877,2638,mentions,1,0.426,2023-01-31
107765,106046,7764,6045,follows,0,0.773,2023-08-30
108844,100623,8843,622,follows,0,0.551,2023-08-05
109641,108840,9640,8839,retweets,3,0.502,2023-03-05
109790,106829,9789,6828,mentions,1,0.627,2023-06-11
100755,101816,754,1815,replies,2,0.881,2023-03-01
103687,109905,3686,9904,follows,0,0.664,2023-11-23
100727,101227,726,1226,retweets,3,0.458,2023-03-12
101238,100630,1237,629,follows,0,0.688,2023-12-15
101250,103664,1249,3663,replies,2,0.132,2023-11-22
100939,101223,938,1222,follows,0,0.398,2023-03-15
108870,108673,8869,8672,retweets,3,0.849,2023-10-26
108615,107800,8614,7799,replies,2,0.562,2023-08-27
104457,102330,4456,2329,mentions,1,0.705,2023-06-26
109474,105474,9473,5473,retweets,3,0.433,2023-12-20
105415,107631,5414,7630,follows,0,0.676,2023-10-30
109606,105863,9605,5862,replies,2,0.435,2023-03-06
106158,106914,6157,6913,retweets,3,0.728,2023-09-01
105334,100507,5333,506,mentions,1,0.33,2023-02-08
104430,103484,4429,3483,replies,2,0.144,2023-09-02
102615,100631,2614,630,replies,2,0.547,2023-03-01
108837,108741,8836,8740,follows,0,0.398,2023-10-04
106699,107907,6698,7906,follows,0,0.639,2023-07-26
102625,101715,2624,1714,follows,0,0.559,2023-01-28
108037,100060,8036,59,retweets,3,0.836,2023-09-19
102414,102732,2413,2731,follows,0,0.81,2023-05-07
104235,100578,4234,577,follows,0,0.477,2023-06-02
105698,107984,5697,7983,follows,0,0.483,2023-07-19
104909,100314,4908,313,retweets,3,0.298,2023-06-18
100842,108090,841,8089,mentions,1,0.475,2023-09-03
101289,101350,1288,1349,replies,2,0.264,2023-02-06
102205,101875,2204,1874,follows,0,0.043,2023-12-19
101019,108471,1018,8470,mentions,1,0.224,2023-08-23
100979,101970,978,1969,retweets,3,0.927,2023-02-14
100805,103975,804,3974,follows,0,0.478,2023-08-08
105711,105525,5710,5524,retweets,3,0.618,2023-10-09
105374,108354,5373,8353,retweets,3,0.79,2023-02-27
109808,109317,9807,9316,mentions,1,0.501,2023-09-20
103137,102526,3136,2525,follows,0,0.814,2023-07-07
109159,109476,9158,9475,mentions,1,0.458,2023-12-06
106567,107412,6566,7411,replies,2,0.76,2023-09-04
108476,105803,8475,5802,follows,0,0.932,2023-06-10
104312,103147,4311,3146,follows,0,0.165,2023-02-08
105876,105947,5875,5946,replies,2,0.742,2023-06-14
103252,104995,3251,4994,follows,0,0.729,2023-05-02
109674,105270,9673,5269,follows,0,0.711,2023-01-08
102816,102756,2815,2755,follows,0,0.434,2023-05-02
104908,102558,4907,2557,follows,0,0.778,2023-06-21
108139,102653,8138,2652,replies,2,0.97,2023-06-04
108174,100402,8173,401,follows,0,0.829,2023-03-27
105613,103059,5612,3058,mentions,1,0.469,2023-09-26
106547,109418,6546,9417,follows,0,0.581,2023-10-10
106126,100752,6125,751,replies,2,0.706,2023-03-02
106667,107536,6666,7535,retweets,3,0.609,2023-04-20
103685,103152,3684,3151,retweets,3,0.213,2023-05-31
101078,101720,1077,1719,follows,0,0.428,2023-05-18
106259,108386,6258,8385,retweets,3,0.58,2023-04-22
100994,100258,993,257,follows,0,0.597,2023-05-12
104546,102838,4545,2837,follows,0,0.239,2023-07-08
108655,108945,8654,8944,retweets,3,0.345,2023-09-02
109636,101789,9635,1788,retweets,3,0.347,2023-06-26
103533,100372,3532,371,follows,0,0.26,2023-02-03
101038,104244,1037,4243,replies,2,0.164,2023-07-21
108801,106435,8800,6434,follows,0,0.572,2023-04-09
103579,108398,3578,8397,replies,2,0.528,2023-12-28
106825,108493,6824,8492,retweets,3,0.794,2023-12-18
108933,109054,8932,9053,replies,2,0.73,2023-01-01
108839,107771,8838,7770,retweets,3,0.581,2023-04-23
107071,106457,7070,6456,follows,0,0.309,2023-12-12
106162,105506,6161,5505,mentions,1,0.867,2023-01-27
101130,100584,1129,583,follows,0,0.663,2023-12-20
104241,102946,4240,2945,follows,0,0.538,2023-02-07
105381,105422,5380,5421,retweets,3,0.904,2023-09-24
107045,102673,7044,2672,follows,0,0.928,2023-05-09
108744,107057,8743,7056,follows,0,0.92,2023-05-23
109727,106761,9726,6760,retweets,3,0.435,2023-10-22
101634,103483,1633,3482,retweets,3,0.302,2023-05-06
109941,107241,9940,7240,follows,0,0.82,2023-07-28
106044,108016,6043,8015,follows,0,0.919,2023-01-21
102240,101662,2239,1661,replies,2,0.687,2023-08-31
101687,101893,1686,1892,replies,2,0.525,2023-09-06
101279,101651,1278,1650,replies,2,0.431,2023-10-10
108406,107933,8405,7932,retweets,3,0.68,2023-01-11
103259,106210,3258,6209,retweets,3,0.412,2023-11-14
101479,102941,1478,2940,follows,0,0.464,2023-10-19
106454,106873,6453,6872,follows,0,0.876,2023-02-08
108172,107889,8171,7888,follows,0,0.595,2023-09-13
107853,105804,7852,5803,mentions,1,0.257,2023-02-07
108737,107793,8736,7792,follows,0,0.736,2023-03-08
102511,103846,2510,3845,mentions,1,0.357,2023-08-30
106404,108729,6403,8728,follows,0,0.265,2023-11-29
102383,101463,2382,1462,replies,2,0.694,2023-04-08
102133,101979,2132,1978,follows,0,0.225,2023-08-18
109822,108748,9821,8747,replies,2,0.65,2023-07-20
104628,103912,4627,3911,retweets,3,0.195,2023-09-07
108859,108723,8858,8722,retweets,3,0.776,2023-11-21
108952,109294,8951,9293,follows,0,0.787,2023-04-15
107468,107012,7467,7011,follows,0,0.859,2023-11-19
104664,103844,4663,3843,retweets,3,0.232,2023-03-12
102062,104642,2061,4641,follows,0,0.19,2023-08-13
108490,105203,8489,5202,retweets,3,0.831,2023-09-03
106112,107375,6111,7374,retweets,3,0.567,2023-08-04
103656,101814,3655,1813,follows,0,0.609,2023-12-16
100299,109664,298,9663,retweets,3,0.203,2023-01-03
102957,103764,2956,3763,follows,0,0.62,2023-05-18
109589,108519,9588,8518,retweets,3,0.873,2023-05-31
104610,103136,4609,3135,mentions,1,0.662,2023-03-07
107632,109028,7631,9027,mentions,1,0.681,2023-10-29
103901,107915,3900,7914,retweets,3,0.751,2023-03-18
106475,101110,6474,1109,retweets,3,0.803,2023-06-06
103527,104383,3526,4382,follows,0,0.484,2023-02-25
100498,102744,497,2743,replies,2,0.888,2023-07-22
109461,106324,9460,6323,follows,0,0.853,2023-08-20
100932,106977,931,6976,follows,0,0.265,2023-03-28
101812,102951,1811,2950,replies,2,0.614,2023-12-16
107771,106232,7770,6231,follows,0,0.655,2023-06-10
109117,109435,9116,9434,follows,0,0.495,2023-05-21
104700,104730,4699,4729,retweets,3,0.132,2023-09-10
104265,101014,4264,1013,mentions,1,0.809,2023-01-15
106337,103957,6336,3956,replies,2,0.833,2023-12-02
106858,106803,6857,6802,follows,0,0.593,2023-05-21
100110,103213,109,3212,retweets,3,0.271,2023-02-01
109813,104347,9812,4346,replies,2,0.329,2023-09-28
108710,109581,8709,9580,retweets,3,0.745,2023-06-27
102441,102847,2440,2846,follows,0,0.593,2023-04-15
106914,105224,6913,5223,follows,0,0.59,2023-01-03
108565,105300,8564,5299,follows,0,0.471,2023-06-04
100215,101202,214,1201,follows,0,0.338,2023-02-12
108742,109124,8741,9123,retweets,3,0.616,2023-10-16
107422,107953,7421,7952,retweets,3,0.253,2023-01-28
106217,103094,6216,3093,retweets,3,0.696,2023-12-08
103642,104154,3641,4153,follows,0,0.271,2023-05-20
103877,104943,3876,4942,follows,0,0.89,2023-01-13
109900,102461,9899,2460,follows,0,0.14,2023-03-15
101262,101411,1261,1410,follows,0,0.749,2023-03-15
100906,100001,905,0,retweets,3,0.564,2023-05-11
104338,103457,4337,3456,follows,0,0.717,2023-02-08
102306,102999,2305,2998,retweets,3,0.443,2023-08-06
102897,104761,2896,4760,follows,0,0.148,2023-12-26
103493,103529,3492,3528,retweets,3,0.278,2023-01-04
108081,100833,8080,832,follows,0,0.558,2023-12-25
100953,104011,952,4010,follows,0,0.038,2023-07-09
108652,108915,8651,8914,mentions,1,0.413,2023-07-30
104148,104938,4147,4937,follows,0,0.728,2023-03-14
102940,105957,2939,5956,retweets,3,0.277,2023-08-16
102242,103910,2241,3909,retweets,3,0.857,2023-04-19
107455,106487,7454,6486,replies,2,0.661,2023-06-03
102388,106931,2387,6930,retweets,3,0.471,2023-12-15
107637,107205,7636,7204,retweets,3,0.771,2023-10-04
103084,101838,3083,1837,replies,2,0.581,2023-01-01
103493,101655,3492,1654,follows,0,0.093,2023-07-05
108357,105257,8356,5256,retweets,3,0.486,2023-09-04
102477,101683,2476,1682,mentions,1,0.262,2023-04-23
105685,109389,5684,9388,retweets,3,0.865,2023-04-16
101384,104538,1383,4537,follows,0,0.21,2023-10-26
109253,106007,9252,6006,mentions,1,0.395,2023-01-25
109445,107513,9444,7512,follows,0,0.436,2023-12-10
105119,107233,5118,7232,replies,2,0.298,2023-02-21
108729,109616,8728,9615,follows,0,0.382,2023-04-24
108129,107204,8128,7203,mentions,1,0.865,2023-09-01
109696,106313,9695,6312,follows,0,0.844,2023-04-13
108620,107056,8619,7055,retweets,3,0.64,2023-11-20
102683,100280,2682,279,follows,0,0.177,2023-05-25
100903,102053,902,2052,retweets,3,0.243,2023-02-10
103935,102957,3934,2956,retweets,3,0.232,2024-01-01
105725,107963,5724,7962,retweets,3,0.597,2023-05-21
108372,103479,8371,3478,follows,0,0.118,2023-10-26
108658,104875,8657,4874,follows,0,0.172,2023-05-08
104014,104147,4013,4146,replies,2,0.415,2023-04-02
109352,108833,9351,8832,replies,2,0.526,2023-02-22
105838,102154,5837,2153,follows,0,0.605,2023-10-24
109183,108673,9182,8672,follows,0,0.551,2023-10-11
108297,102798,8296,2797,follows,0,0.275,2023-02-20
107617,101823,7616,1822,mentions,1,0.649,2023-09-30
105949,107696,5948,7695,replies,2,0.848,2023-03-13
106310,109021,6309,9020,retweets,3,0.694,2023-04-13
109708,101677,9707,1676,replies,2,0.112,2023-07-02
100949,101556,948,1555,follows,0,0.433,2023-06-30
108410,107301,8409,7300,follows,0,0.872,2023-12-29
107206,108300,7205,8299,follows,0,0.645,2023-03-20
102267,107795,2266,7794,follows,0,0.16,2023-05-30
102545,101204,2544,1203,follows,0,0.161,2023-06-17
104433,107975,4432,7974,retweets,3,0.507,2023-11-11
106410,100778,6409,777,replies,2,0.324,2023-04-23
100784,101173,783,1172,retweets,3,0.114,2023-02-08
100959,102264,958,2263,retweets,3,0.127,2023-09-22
109593,106763,9592,6762,follows,0,0.223,2023-02-07
101609,101941,1608,1940,replies,2,0.577,2023-01-13
102200,106557,2199,6556,follows,0,0.302,2023-12-15
102540,102231,2539,2230,follows,0,0.503,2023-12-17
103659,105971,3658,5970,follows,0,0.682,2023-10-08
105577,109377,5576,9376,retweets,3,0.768,2023-10-06
101718,100062,1717,61,retweets,3,0.44,2023-09-11
103492,108272,3491,8271,retweets,3,0.725,2023-10-25
103361,104065,3360,4064,retweets,3,0.114,2023-03-04
109114,100206,9113,205,follows,0,0.554,2023-02-28
107112,107316,7111,7315,retweets,3,0.384,2023-11-12
106906,104114,6905,4113,follows,0,0.957,2023-01-20
103441,104719,3440,4718,mentions,1,0.461,2023-01-21
107960,105203,7959,5202,retweets,3,0.641,2023-03-26
100905,103129,904,3128,follows,0,0.188,2023-07-16
101873,103853,1872,3852,follows,0,0.295,2023-11-02
104592,101344,4591,1343,replies,2,0.423,2023-07-12
104033,101052,4032,1051,follows,0,0.732,2023-11-14
105847,105991,5846,5990,retweets,3,0.703,2023-08-19
100313,103167,312,3166,follows,0,0.315,2023-02-01
109621,106446,9620,6445,follows,0,0.781,2023-10-31
104275,102899,4274,2898,replies,2,0.175,2023-08-06
104660,105307,4659,5306,replies,2,0.126,2023-07-16
101875,102586,1874,2585,mentions,1,0.16,2023-03-31
109565,106980,9564,6979,replies,2,0.56,2023-11-08
103078,102123,3077,2122,retweets,3,0.751,2023-08-23
104383,109950,4382,9949,retweets,3,0.383,2023-01-28
101892,103960,1891,3959,replies,2,0.643,2023-11-30
102024,104266,2023,4265,replies,2,0.217,2023-04-08
102054,106378,2053,6377,retweets,3,0.342,2023-01-10
107691,107412,7690,7411,retweets,3,0.941,2023-09-14
100778,104407,777,4406,replies,2,0.223,2023-08-28
108245,103362,8244,3361,follows,0,0.766,2023-08-11
103510,100729,3509,728,replies,2,0.202,2023-03-20
109896,108812,9895,8811,replies,2,0.466,2023-02-25
102766,102797,2765,2796,follows,0,0.555,2023-03-14
101140,103120,1139,3119,follows,0,0.354,2023-10-19
108978,108776,8977,8775,retweets,3,0.368,2023-01-29
108752,107219,8751,7218,follows,0,0.287,2023-11-24
101632,100192,1631,191,replies,2,0.056,2023-06-19
106984,105024,6983,5023,retweets,3,0.736,2023-11-08
103805,101463,3804,1462,follows,0,0.479,2023-01-21
101385,100747,1384,746,follows,0,0.439,2023-07-10
105704,104210,5703,4209,retweets,3,0.717,2023-02-14
103286,103803,3285,3802,follows,0,0.621,2023-07-05
100904,104820,903,4819,follows,0,0.673,2023-07-05
109608,109889,9607,9888,follows,0,0.531,2023-03-01
105753,105160,5752,5159,mentions,1,0.927,2023-10-11
104982,100742,4981,741,retweets,3,0.509,2023-10-28
109067,107275,9066,7274,retweets,3,0.118,2023-03-14
105311,101280,5310,1279,retweets,3,0.697,2023-03-22
107294,105613,7293,5612,retweets,3,0.821,2024-01-01
109336,108977,9335,8976,replies,2,0.593,2023-08-16
102826,102114,2825,2113,follows,0,0.719,2023-11-07
104198,101938,4197,1937,replies,2,0.262,2023-07-15
105574,106940,5573,6939,retweets,3,0.247,2023-06-12
108924,105456,8923,5455,replies,2,0.915,2023-05-20
109100,106631,9099,6630,follows,0,0.575,2023-12-12
100005,102564,4,2563,retweets,3,0.189,2023-09-30
104171,101902,4170,1901,mentions,1,0.51,2023-02-13
104137,104142,4136,4141,replies,2,0.62,2023-02-16
106710,101847,6709,1846,follows,0,0.283,2023-12-13
108681,109850,8680,9849,mentions,1,0.465,2023-07-04
106426,107437,6425,7436,follows,0,0.933,2023-10-01
105020,107466,5019,7465,retweets,3,0.835,2023-01-11
105464,108440,5463,8439,retweets,3,0.61,2023-09-01
102623,101227,2622,1226,replies,2,0.06,2023-03-09
103928,105611,3927,5610,mentions,1,0.608,2023-11-13
104650,104419,4649,4418,follows,0,0.218,2023-02-03
102431,104251,2430,4250,retweets,3,0.49,2023-01-30
107611,109725,7610,9724,follows,0,0.471,2023-10-30
107822,109804,7821,9803,retweets,3,0.808,2023-07-17
109384,107715,9383,7714,mentions,1,0.623,2023-12-08
102458,102418,2457,2417,follows,0,0.327,2023-08-02
107713,109855,7712,9854,replies,2,0.489,2023-03-30
100732,100608,731,607,replies,2,0.33,2023-11-09
105542,106606,5541,6605,mentions,1,0.317,2023-02-03
104748,106572,4747,6571,replies,2,0.687,2023-09-22
101404,103786,1403,3785,follows,0,0.054,2023-06-01
108380,103760,8379,3759,retweets,3,0.889,2023-05-18
106044,106976,6043,6975,replies,2,0.826,2023-02-22
108277,107851,8276,7850,follows,0,0.257,2023-09-18
101519,107515,1518,7514,replies,2,0.656,2023-07-23
102730,103598,2729,3597,retweets,3,0.459,2023-03-23
108630,105236,8629,5235,retweets,3,0.562,2023-04-04
108951,109457,8950,9456,retweets,3,0.812,2023-03-18
109216,106472,9215,6471,mentions,1,0.606,2023-01-26
107278,107408,7277,7407,retweets,3,0.654,2023-11-16
103489,104671,3488,4670,follows,0,0.57,2023-06-13
109973,107881,9972,7880,follows,0,0.774,2023-09-26
104770,104731,4769,4730,mentions,1,0.356,2023-09-11
106789,104301,6788,4300,retweets,3,0.654,2023-09-05
105137,101208,5136,1207,follows,0,0.207,2023-08-14
102316,108986,2315,8985,replies,2,0.583,2023-09-26
104666,109045,4665,9044,retweets,3,0.446,2023-07-03
109104,109738,9103,9737,follows,0,0.801,2023-09-01
100077,101599,76,1598,follows,0,0.015,2023-12-21
104490,109673,4489,9672,retweets,3,0.211,2023-09-26
107169,104899,7168,4898,replies,2,0.333,2023-06-14
101485,100636,1484,635,replies,2,0.292,2023-09-11
107815,104462,7814,4461,mentions,1,0.864,2023-02-03
106267,106728,6266,6727,retweets,3,0.92,2023-04-03
109519,109599,9518,9598,replies,2,0.819,2023-11-24
108005,104383,8004,4382,follows,0,0.947,2023-12-17
109483,109540,9482,9539,retweets,3,0.645,2023-12-22
106150,108262,6149,8261,retweets,3,0.242,2023-02-03
102740,104207,2739,4206,replies,2,0.258,2023-10-15
100144,104505,143,4504,replies,2,0.706,2023-02-23
104165,101550,4164,1549,follows,0,0.235,2023-05-26
105366,102225,5365,2224,retweets,3,0.578,2023-08-24
106658,106089,6657,6088,retweets,3,0.795,2023-11-20
106462,107047,6461,7046,follows,0,0.443,2023-09-02
109379,106971,9378,6970,replies,2,0.21,2023-10-09
101007,103969,1006,3968,follows,0,0.37,2023-09-05
100980,103165,979,3164,replies,2,0.534,2023-03-01
102760,101305,2759,1304,follows,0,0.287,2023-07-26
109652,109754,9651,9753,retweets,3,0.7,2023-09-21
107624,103066,7623,3065,replies,2,0.506,2023-02-05
101926,108469,1925,8468,replies,2,0.273,2023-11-23
106815,106831,6814,6830,retweets,3,0.875,2023-02-02
104091,100545,4090,544,retweets,3,0.188,2023-11-05
109393,107697,9392,7696,retweets,3,0.557,2023-07-16
109844,104744,9843,4743,retweets,3,0.229,2023-09-17
103499,101829,3498,1828,follows,0,0.525,2023-02-26
108556,109461,8555,9460,replies,2,0.849,2023-03-29
109725,105796,9724,5795,retweets,3,0.286,2023-12-19
109612,108628,9611,8627,replies,2,0.423,2023-02-25
100472,108125,471,8124,follows,0,0.026,2023-06-20
108543,109153,8542,9152,mentions,1,0.343,2023-06-02
108222,109482,8221,9481,follows,0,0.768,2023-10-11
101575,104145,1574,4144,retweets,3,0.5,2023-08-03
106336,105044,6335,5043,retweets,3,0.532,2023-08-18
104899,103767,4898,3766,replies,2,0.246,2023-11-04
109647,109404,9646,9403,replies,2,0.628,2023-11-14
102011,103586,2010,3585,retweets,3,0.673,2023-07-14
104841,102384,4840,2383,follows,0,0.797,2023-12-20
102428,102555,2427,2554,follows,0,0.726,2023-10-09
107418,105911,7417,5910,retweets,3,0.866,2023-06-04
103810,103494,3809,3493,replies,2,0.348,2023-12-04
105749,106107,5748,6106,mentions,1,0.661,2023-02-28
109127,109719,9126,9718,replies,2,0.844,2023-09-01
104950,102593,4949,2592,follows,0,0.793,2023-08-06
103576,102304,3575,2303,follows,0,0.842,2023-06-03
107495,108726,7494,8725,replies,2,0.189,2023-06-04
109629,107384,9628,7383,replies,2,0.769,2023-02-19
108632,106263,8631,6262,follows,0,0.507,2023-10-02
107407,101119,7406,1118,follows,0,0.766,2023-09-28
103785,109008,3784,9007,retweets,3,0.306,2023-08-04
106489,108311,6488,8310,replies,2,0.967,2023-03-14
109068,109014,9067,9013,retweets,3,0.778,2023-08-24
101552,102441,1551,2440,retweets,3,0.468,2023-12-25
103466,101933,3465,1932,retweets,3,0.332,2023-12-08
107255,106791,7254,6790,retweets,3,0.623,2023-04-23
107589,105194,7588,5193,retweets,3,0.674,2023-12-19
106426,105795,6425,5794,replies,2,0.718,2023-04-27
106769,109416,6768,9415,replies,2,0.826,2023-04-15
102073,100220,2072,219,replies,2,0.441,2023-04-07
100453,100888,452,887,retweets,3,0.413,2023-10-28
106355,108357,6354,8356,follows,0,0.821,2023-06-04
100791,101472,790,1471,follows,0,0.312,2023-05-15
107364,106810,7363,6809,retweets,3,0.15,2023-09-02
103992,107179,3991,7178,retweets,3,0.877,2023-02-08
101112,101791,1111,1790,follows,0,0.286,2023-03-08
102412,108026,2411,8025,follows,0,0.32,2023-08-05
109364,108430,9363,8429,retweets,3,0.33,2023-09-25
109123,106524,9122,6523,follows,0,0.521,2023-04-05
105582,108569,5581,8568,retweets,3,0.803,2023-04-25
101561,102170,1560,2169,follows,0,0.684,2023-07-13
105830,107508,5829,7507,follows,0,0.792,2023-10-07
108927,108726,8926,8725,retweets,3,0.184,2023-02-25
107042,106817,7041,6816,retweets,3,0.269,2023-04-22
107856,103257,7855,3256,retweets,3,0.622,2023-06-06
106189,108061,6188,8060,mentions,1,0.871,2023-11-06
109211,106567,9210,6566,follows,0,0.649,2023-02-03
100980,103602,979,3601,follows,0,0.398,2023-03-27
107497,105273,7496,5272,retweets,3,0.709,2023-06-21
101035,104905,1034,4904,follows,0,0.598,2023-08-29
109313,109714,9312,9713,follows,0,0.017,2023-09-25
107480,100031,7479,30,follows,0,0.598,2023-06-19
107489,101581,7488,1580,follows,0,0.177,2023-08-18
104931,104556,4930,4555,follows,0,0.33,2023-03-11
109040,109315,9039,9314,follows,0,0.631,2023-07-12
105557,101123,5556,1122,follows,0,0.457,2023-04-27
100893,103519,892,3518,retweets,3,0.555,2023-03-26
102854,100174,2853,173,follows,0,0.305,2023-04-03
108672,109886,8671,9885,follows,0,0.197,2023-09-23
109971,109902,9970,9901,retweets,3,0.476,2023-01-18
108995,105521,8994,5520,retweets,3,0.549,2023-03-10
108894,101593,8893,1592,follows,0,0.17,2023-01-30
104415,103722,4414,3721,retweets,3,0.474,2023-06-30
101254,100203,1253,202,follows,0,0.707,2023-06-17
107311,104319,7310,4318,follows,0,0.251,2023-01-21
109233,105730,9232,5729,mentions,1,0.747,2023-05-10
103998,103682,3997,3681,retweets,3,0.279,2023-09-02
107916,108759,7915,8758,mentions,1,0.828,2023-11-05
101572,102829,1571,2828,retweets,3,0.213,2023-09-29
106732,105675,6731,5674,follows,0,0.78,2023-06-22
107070,106473,7069,6472,retweets,3,0.976,2023-04-11
105103,109292,5102,9291,retweets,3,0.733,2023-12-04
104082,104939,4081,4938,retweets,3,0.391,2023-04-13
106088,107065,6087,7064,retweets,3,0.494,2023-10-14
100183,101121,182,1120,follows,0,0.801,2023-10-22
