user_id,node_idx,screen_name,account_type,label,created_at,location,account_age_days,followers_count,following_count,post_count,listed_count,verified,has_profile_image,has_description,default_profile,profile_completeness,posts_per_day,reply_ratio,retweet_ratio,mention_ratio,url_ratio,hashtag_ratio,duplicate_content_ratio
101206,1205,user_101206,human,0,2019-01-03,"Toronto, Canada",1824,3544.0,231.0,296.0,0.0,0,1,1,0,0.5992,3.4473,0.4423,0.5526,0.4407,0.4047,0.0513,0.021
104972,4971,user_104972,human,0,2019-03-17,"London, UK",1751,945.0,178.0,388.0,11.0,0,1,1,0,0.6805,1.0588,0.2721,0.1209,0.0576,0.3532,0.2457,0.0227
106784,6783,user_106784,bot,1,2023-12-31,"Tokyo, Japan",1,24.0,7420.0,1190.0,14.0,0,0,0,0,0.0945,57.3042,0.2381,0.7223,0.032,0.7583,0.4884,0.6678
103601,3600,user_103601,human,0,2020-06-05,"Toronto, Canada",1305,185.0,84.0,624.0,7.0,0,1,1,0,0.8063,1.0373,0.3344,0.1668,0.0967,0.4303,0.1716,0.0188
106491,6490,user_106491,bot,1,2022-11-25,"Toronto, Canada",402,14.0,347.0,70.0,23.0,0,1,0,1,0.0348,73.2071,0.1144,0.6328,0.0709,0.6306,0.4065,0.8239
108610,8609,user_108610,suspicious,2,2022-02-08,"Sao Paulo, Brazil",692,217.0,15845.040000000023,7295.0,30.0,0,0,0,0,0.5729,21.35,0.1917,0.5001,0.0886,0.5339,0.52,0.3628
109979,9978,user_109979,suspicious,2,2022-03-24,"Seoul, South Korea",648,5.0,107.0,1678.0,7.0,0,0,1,1,0.3664,28.7593,0.1082,0.3349,0.0635,0.4047,0.3801,0.431
108071,8070,user_108071,bot,1,2023-12-31,"Seoul, South Korea",1,36.0,122.0,33793.0,17.0,0,1,0,0,0.2018,58.8376,0.0802,0.821,0.0127,0.7321,0.7194,0.652
108578,8577,user_108578,suspicious,2,2021-10-03,"Seoul, South Korea",820,56.0,427.0,354.0,2.0,0,1,1,1,0.0904,27.5085,0.1643,0.5285,0.2413,0.3296,0.1854,0.597
107974,7973,user_107974,bot,1,2023-03-23,"Paris, France",284,23.0,1237.0,622.0,17.0,0,0,0,0,0.3979,57.0125,0.0378,0.3733,0.0036,0.6079,0.2442,0.5593
101626,1625,user_101626,human,0,2017-04-19,"Toronto, Canada",2448,15.0,27.0,89.0,2.0,0,1,1,0,0.4649,1.9963,0.3789,0.1267,0.2073,0.5199,0.613,0.0737
100537,536,user_100537,human,0,2020-06-27,Unknown,1283,67.0,913.0,3199.0,11.0,0,0,0,0,0.9772,2.1334,0.4394,0.1224,0.5639,0.4846,0.0473,0.0792
108767,8766,user_108767,suspicious,2,2022-03-24,"California, USA",648,47.0,156.0,256.0,1.0,0,1,1,0,0.1487,9.8954,0.1644,0.4622,0.1201,0.6561,0.4091,0.8047
107971,7970,user_107971,bot,1,2022-12-01,Unknown,396,20.0,31.0,172.0,41.0,0,0,0,1,0.2729,104.3655,0.0501,0.5299,0.0028,0.6185,0.7001,0.719
104213,4212,user_104213,human,0,2017-10-06,"Berlin, Germany",2278,2038.0,987.0,86.0,11.0,0,0,1,1,0.8068,3.7665,0.1674,0.2511,0.141,0.0222,0.016,0.0092
106457,6456,user_106457,bot,1,2023-01-02,"New York, USA",364,62.0,367.0,10847.0,1.0,0,0,0,1,0.0928,19.4943,0.0372,0.9236,0.0,0.3544,0.7445,0.7288
103508,3507,user_103508,human,0,2019-03-05,Unknown,1763,93.0,201.0,578.0,1.0,0,1,1,0,0.9173,5.603,0.2871,0.4192,0.2446,0.2243,0.012,0.0265
108394,8393,user_108394,bot,1,2023-07-03,"London, UK",182,63.0,1208.0,5344.0,17.0,0,1,0,0,0.3053,45.9785,0.0178,0.5422,0.1001,0.7579,0.5406,0.5295
107113,7112,user_107113,bot,1,2022-01-26,Unknown,705,95.0,629.0,21277.0,33.0,0,0,0,0,0.0793,52.1842,0.0824,0.6696,0.0117,0.7595,0.732,0.8425
102709,2708,user_102709,human,0,2019-08-26,Unknown,1589,111.0,5000.0,820.0,9.0,0,1,1,0,0.7813,2.4225,0.5425,0.409,0.0866,0.0039,0.1777,0.0056
105032,5031,user_105032,bot,1,2023-12-31,"Dubai, UAE",1,0.0,15845.040000000023,6608.0,5.0,0,0,0,1,0.2664,58.264,0.0108,0.7914,0.039,0.8521,0.838,0.7082
106515,6514,user_106515,bot,1,2022-11-13,"Sao Paulo, Brazil",414,5.0,9609.0,3381.0,7.0,0,0,0,1,0.2219,40.6518,0.1873,0.6478,0.0218,0.5251,0.5436,0.8125
104663,4662,user_104663,human,0,2020-01-02,"London, UK",1460,196.0,172.0,914.0,3.0,0,1,1,0,0.5983,0.6412,0.4576,0.1665,0.265,0.1942,0.3402,0.0112
104022,4021,user_104022,human,0,2021-05-31,Unknown,945,3685.0,81.0,844.0,2.0,0,1,1,0,0.7014,1.2759,0.2007,0.0694,0.1567,0.027,0.0061,0.001
101855,1854,user_101855,human,0,2017-06-06,Unknown,2400,341.0,124.0,1224.0,11.0,0,1,1,0,0.7959,2.4395,0.1169,0.168,0.1253,0.4626,0.0979,0.0637
109426,9425,user_109426,suspicious,2,2022-06-23,Unknown,557,335.0,1120.0,731.0,7.0,0,0,1,0,0.3282,3.0989,0.2448,0.285,0.0466,0.6969,0.6637,0.7749
102873,2872,user_102873,human,0,2022-07-03,"Tokyo, Japan",547,7509.240000000005,323.0,3023.0,7.0,0,1,1,0,0.7785,3.3766,0.4743,0.5222,0.0853,0.2634,0.0499,0.0397
103031,3030,user_103031,human,0,2023-02-28,"Seoul, South Korea",307,177.0,451.0,2174.0,138.0,0,0,1,0,0.6971,6.1773,0.4251,0.2981,0.0851,0.1249,0.1336,0.0737
101646,1645,user_101646,human,0,2018-05-16,"Dubai, UAE",2056,4903.0,578.0,2323.0,4.0,0,1,1,0,0.3985,3.146,0.0779,0.1393,0.0139,0.3049,0.1176,0.0124
103418,3417,user_103418,human,0,2018-09-25,"California, USA",1924,379.0,68.0,1628.0,0.0,0,1,1,1,0.8415,4.6903,0.7182,0.0613,0.0157,0.0506,0.0162,0.0332
103477,3476,user_103477,human,0,2017-06-20,"Seoul, South Korea",2386,415.0,160.0,1736.0,1.0,0,1,1,0,0.6106,2.7882,0.0936,0.3526,0.278,0.1504,0.0205,0.2702
109553,9552,user_109553,suspicious,2,2021-07-01,"Seoul, South Korea",914,1456.0,6603.0,584.0,10.0,0,0,1,0,0.2558,22.0776,0.0871,0.4898,0.1648,0.543,0.2673,0.6708
101793,1792,user_101793,human,0,2019-05-04,"Sydney, Australia",1703,1255.0,1621.0,1004.0,7.0,0,1,1,0,0.5961,1.9498,0.13,0.1428,0.0494,0.3584,0.0967,0.047
103798,3797,user_103798,human,0,2018-09-22,"Toronto, Canada",1927,1269.0,598.0,406.0,1.0,0,1,0,1,0.6568,3.5423,0.2211,0.2452,0.0285,0.0947,0.1517,0.0323
103369,3368,user_103369,human,0,2018-06-01,"California, USA",2040,3788.0,194.0,319.0,7.0,0,1,1,0,0.6832,0.1,0.1223,0.2258,0.0615,0.1227,0.1664,0.1979
107197,7196,user_107197,bot,1,2023-03-27,"Paris, France",280,76.0,565.0,7202.0,8.0,0,1,0,1,0.0194,50.1339,0.0453,0.861,0.2064,0.6764,0.6424,0.4124
109642,9641,user_109642,suspicious,2,2023-05-26,"New York, USA",220,26.0,811.0,1039.0,7.0,0,0,0,1,0.1991,6.4953,0.306,0.6583,0.1545,0.667,0.7593,0.9056
105110,5109,user_105110,bot,1,2022-04-05,Unknown,636,21.0,831.0,14731.0,0.0,0,0,1,1,0.0317,77.6889,0.116,0.8048,0.2282,0.6239,0.8546,0.6847
106025,6024,user_106025,bot,1,2023-09-10,Unknown,113,11.0,1127.0,1016.0,7.0,0,0,0,1,0.1642,101.9669,0.2769,0.8301,0.0464,0.5165,0.6474,0.8452
108796,8795,user_108796,suspicious,2,2021-10-01,Unknown,822,1344.0,97.0,2142.0,37.0,0,1,1,1,0.2,15.5111,0.0429,0.2852,0.2676,0.6961,0.2591,0.7804
109295,9294,user_109295,suspicious,2,2022-09-12,Unknown,476,44.0,294.0,365.0,29.0,0,1,0,0,0.3103,33.2571,0.1627,0.3986,0.0265,0.5779,0.6612,0.8073
100127,126,user_100127,human,0,2020-09-13,"Tokyo, Japan",1205,219.0,431.0,1251.0,20.0,0,1,0,0,0.484,8.9851,0.7427,0.1396,0.0723,0.1354,0.0699,0.0004
105960,5959,user_105960,bot,1,2021-08-14,"Sydney, Australia",870,14.0,1144.0,698.0,45.0,0,0,1,1,0.0788,17.8931,0.0582,0.8583,0.0249,0.457,0.8851,0.7081
103877,3876,user_103877,human,0,2017-07-06,"Sydney, Australia",2370,218.0,15.0,315.0,19.0,0,1,1,0,0.9377,3.5902,0.106,0.1368,0.0762,0.5152,0.0503,0.0306
104452,4451,user_104452,human,0,2019-11-22,"Seoul, South Korea",1501,616.0,292.0,1182.0,2.0,0,1,1,0,0.7794,1.4366,0.2534,0.0783,0.2131,0.4742,0.1864,0.0288
107148,7147,user_107148,bot,1,2023-10-12,"Tokyo, Japan",81,46.0,133.0,345.0,14.0,0,0,1,0,0.0912,67.1932,0.0434,0.56,0.2348,0.8895,0.7972,0.6779
103532,3531,user_103532,human,0,2016-01-09,Unknown,2914,37.0,695.0,499.0,7.0,0,1,0,0,0.7792,1.3699,0.0949,0.0738,0.0206,0.4607,0.1915,0.0003
100828,827,user_100828,human,0,2019-12-07,"Sydney, Australia",1486,347.0,342.0,461.0,1.0,0,1,0,0,0.7517,1.9057,0.2402,0.2581,0.0012,0.4813,0.0138,0.0483
107791,7790,user_107791,bot,1,2022-11-21,"Sao Paulo, Brazil",406,9.0,277.0,1103.0,1.0,0,0,0,0,0.3487,35.9686,0.006,0.7052,0.0189,0.372,0.5889,0.9176
100985,984,user_100985,human,0,2019-01-30,"California, USA",1797,3588.0,759.0,251.0,16.0,0,1,1,0,0.8792,2.1848,0.0655,0.3336,0.0063,0.1448,0.0454,0.0071
107784,7783,user_107784,bot,1,2022-10-27,"Paris, France",431,2.0,790.0,4146.0,96.0,0,0,0,1,0.1987,35.0816,0.0047,0.3865,0.042,0.7449,0.5427,0.771
102444,2443,user_102444,human,0,2017-12-10,"Tokyo, Japan",2213,1077.0,43.0,43.0,5.0,1,1,1,0,0.6583,2.1945,0.4653,0.1226,0.1067,0.2805,0.0744,0.0253
108555,8554,user_108555,suspicious,2,2021-12-09,"New York, USA",753,118.0,480.0,25511.0,7.0,0,0,0,1,0.2693,57.3513,0.2863,0.5411,0.0475,0.3144,0.1068,0.6823
100346,345,user_100346,human,0,2018-09-10,Unknown,1939,4073.0,109.0,1866.0,1.0,0,1,1,1,0.7764,3.1427,0.4027,0.1168,0.0231,0.0912,0.6365,0.0968
100815,814,user_100815,human,0,2017-05-18,"Paris, France",2419,8.0,140.0,951.0,8.0,0,1,1,0,0.561,4.2827,0.0452,0.5354,0.0708,0.1191,0.0987,0.0536
106167,6166,user_106167,bot,1,2023-01-18,"Tokyo, Japan",348,384.0,219.0,103.0,7.0,0,1,0,0,0.0254,58.4061,0.1455,0.6411,0.0017,0.6742,0.9162,0.6053
105780,5779,user_105780,bot,1,2023-05-05,"Seoul, South Korea",241,41.0,553.0,3684.0,12.0,0,1,0,1,0.2016,5.0,0.1214,0.7928,0.0032,0.7142,0.4117,0.8926
102117,2116,user_102117,human,0,2019-06-14,"Dubai, UAE",1662,4581.0,299.0,232.0,1.0,0,1,1,0,0.5506,0.1,0.1737,0.0828,0.0253,0.3378,0.3943,0.2134
100794,793,user_100794,human,0,2021-03-04,"Toronto, Canada",1033,407.0,415.0,1590.0,16.0,0,1,1,1,0.5597,3.37,0.4952,0.1825,0.0882,0.469,0.3731,0.002
106899,6898,user_106899,bot,1,2022-09-04,Unknown,484,3.0,89.0,8344.0,3.0,0,0,0,1,0.1227,43.897,0.1547,0.6479,0.1052,0.9336,0.7729,0.3505
102675,2674,user_102675,human,0,2020-09-24,"Paris, France",1194,93.0,36.0,7070.0,11.0,0,1,1,1,0.9072,1.3901,0.2693,0.173,0.7789,0.014,0.1609,0.0202
100095,94,user_100095,human,0,2019-09-20,"Sydney, Australia",1564,277.0,213.0,1077.0,2.0,0,0,0,0,0.9303,3.5791,0.3164,0.1946,0.0452,0.158,0.0932,0.1344
104226,4225,user_104226,human,0,2018-03-22,"Dubai, UAE",2111,433.0,1884.0,1011.0,17.0,0,1,1,0,0.8714,3.5088,0.3306,0.0368,0.2632,0.101,0.0231,0.0853
103757,3756,user_103757,human,0,2018-11-26,"Paris, France",1862,156.0,1843.0,3143.0,165.0,0,1,1,0,0.8186,1.0543,0.4353,0.1504,0.3063,0.1105,0.1914,0.0258
102892,2891,user_102892,human,0,2022-07-29,Unknown,521,1619.0,145.0,146.0,9.0,0,1,0,0,0.8807,6.901,0.6797,0.1896,0.0041,0.1605,0.0237,0.1786
102372,2371,user_102372,human,0,2019-12-22,Unknown,1471,360.0,193.0,2448.0,3.0,0,1,0,1,0.8813,2.3805,0.3056,0.822,0.2512,0.1554,0.2706,0.0001
109389,9388,user_109389,suspicious,2,2020-10-03,Unknown,1185,419.0,444.0,15310.0,1.0,1,0,0,0,0.4705,16.625,0.1781,0.4483,0.0359,0.256,0.5922,0.4779
103229,3228,user_103229,human,0,2017-10-17,Unknown,2267,228.0,121.0,2147.0,3.0,0,1,1,0,0.8113,0.6026,0.6949,0.6994,0.192,0.3529,0.1311,0.033
107864,7863,user_107864,bot,1,2023-12-31,"Sydney, Australia",1,688.0,255.0,264.0,1.0,0,0,0,1,0.1042,50.8355,0.02,0.5277,0.1384,0.3678,0.3436,0.6301
106360,6359,user_106360,bot,1,2022-04-03,Unknown,638,6.0,334.0,40249.0,1.0,0,0,0,1,0.5923,37.3983,0.1484,0.5522,0.0785,0.5442,0.8688,0.5042
109197,9196,user_109197,suspicious,2,2021-08-23,"Sao Paulo, Brazil",861,617.0,1450.0,326.0,4.0,0,1,0,1,0.3922,22.9052,0.0592,0.5923,0.1583,0.1701,0.3433,0.7068
107327,7326,user_107327,bot,1,2023-02-09,"New York, USA",326,4.0,240.0,2959.0,22.0,0,0,0,1,0.3504,105.76131200000005,0.0251,0.839,0.0029,0.7671,0.1877,0.6502
106029,6028,user_106029,bot,1,2023-03-12,Unknown,295,5.0,513.0,22030.0,7.0,0,0,0,0,0.3876,26.5711,0.1227,0.5762,0.0721,0.6694,0.951,0.7917
101866,1865,user_101866,human,0,2021-10-21,"Dubai, UAE",802,1549.0,63.0,1530.0,7.0,0,1,1,1,0.8756,6.72,0.1482,0.6093,0.0983,0.1123,0.1546,0.0109
104613,4612,user_104613,human,0,2016-09-14,"Mumbai, India",2665,156.0,810.0,747.0,1.0,0,0,0,1,0.5738,3.8849,0.3282,0.3654,0.0264,0.306,0.326,0.0242
102646,2645,user_102646,human,0,2020-05-12,"Sao Paulo, Brazil",1329,144.0,1693.0,567.0,1.0,0,1,1,0,0.8626,1.3946,0.4549,0.3011,0.2348,0.1304,0.2975,0.0398
102244,2243,user_102244,human,0,2021-08-23,"Mumbai, India",861,125.0,738.0,6168.0,7.0,0,1,0,0,0.7256,1.0197,0.2628,0.228,0.0037,0.2112,0.4135,0.1692
105374,5373,user_105374,bot,1,2023-04-21,Unknown,255,5.0,329.0,795.0,58.0,0,0,1,1,0.2275,60.826,0.1267,0.824,0.0949,0.7735,0.6561,0.877
102337,2336,user_102337,human,0,2018-04-02,Unknown,2100,312.0,169.0,4235.0,1.0,0,1,1,0,0.4261,5.9925,0.219,0.1084,0.2311,0.3283,0.1684,0.1533
100951,950,user_100951,human,0,2019-06-21,"Seoul, South Korea",1655,405.0,106.0,956.0,3.0,0,1,0,1,0.5151,5.9414,0.16,0.5152,0.3532,0.3553,0.0406,0.2081
101121,1120,user_101121,human,0,2017-04-04,"London, UK",2463,278.0,401.0,2511.0,16.0,0,1,1,0,0.7077,4.4989,0.6752,0.2418,0.0813,0.0936,0.3064,0.0468
102205,2204,user_102205,human,0,2020-08-23,"Sao Paulo, Brazil",1226,24.0,1447.0,102.0,31.0,0,1,1,0,0.5189,0.9846,0.3048,0.1192,0.4259,0.4037,0.2734,0.0287
100420,419,user_100420,human,0,2018-12-18,Unknown,1840,56.0,247.0,405.0,33.0,0,1,0,0,0.8026,2.4993,0.1995,0.0061,0.5463,0.2119,0.4344,0.3296
100923,922,user_100923,human,0,2018-11-09,"Paris, France",1879,867.0,1864.0,4605.0,183.0,0,1,1,1,0.5458,0.8391,0.2834,0.673,0.3856,0.4,0.0745,0.0173
108670,8669,user_108670,suspicious,2,2022-10-26,"Toronto, Canada",432,127.0,1087.0,174.0,0.0,0,1,0,1,0.4027,19.1524,0.1671,0.779,0.0331,0.3325,0.6716,0.5068
105409,5408,user_105409,bot,1,2023-02-28,"California, USA",307,10.0,1548.0,43401.720000000016,29.0,0,0,0,1,0.496,53.9976,0.2738,0.7804,0.0237,0.8264,0.1991,0.89
105789,5788,user_105789,bot,1,2023-08-25,"Seoul, South Korea",129,97.0,323.0,324.0,2.0,0,1,0,1,0.4306,66.1848,0.0594,0.7952,0.0686,0.6179,0.6423,0.7698
105743,5742,user_105743,bot,1,2023-06-27,"Mumbai, India",188,255.0,7189.0,23435.0,2.0,0,0,0,0,0.1029,42.4171,0.0773,0.6092,0.0908,0.6005,0.5993,0.8201
107668,7667,user_107668,bot,1,2023-03-12,Unknown,295,7.0,1209.0,937.0,6.0,0,0,0,0,0.1474,46.5737,0.0663,0.4674,0.0057,0.7304,0.63,0.6829
105568,5567,user_105568,bot,1,2022-08-09,"Seoul, South Korea",510,12.0,365.0,2839.0,6.0,0,1,0,1,0.3773,68.378,0.0127,0.7946,0.029,0.4975,0.7404,0.8002
108136,8135,user_108136,bot,1,2022-08-21,"Seoul, South Korea",498,200.0,889.0,195.0,5.0,0,1,0,1,0.3257,49.176,0.1101,0.6172,0.0086,0.6154,0.456,0.8562
101203,1202,user_101203,human,0,2018-11-15,Unknown,1873,7509.240000000005,110.0,215.0,7.0,0,1,1,0,0.7986,0.325,0.5072,0.4402,0.1098,0.1906,0.2495,0.0026
105766,5765,user_105766,bot,1,2023-03-08,"Toronto, Canada",299,144.0,158.0,205.0,31.0,0,0,0,0,0.1772,74.3527,0.0222,0.6156,0.1341,0.8146,0.3521,0.7163
108390,8389,user_108390,bot,1,2023-09-27,Unknown,96,435.0,13275.0,166.0,55.0,0,0,0,0,0.2265,98.587,0.1733,0.9083,0.0003,0.8163,0.5206,0.8195
101971,1970,user_101971,human,0,2018-02-05,"Seoul, South Korea",2156,66.0,335.0,172.0,2.0,0,1,0,1,0.601,0.1,0.0978,0.3403,0.0797,0.1774,0.0203,0.0081
104019,4018,user_104019,human,0,2019-12-04,"Dubai, UAE",1489,246.0,148.0,234.0,7.0,0,1,0,0,0.785,2.8721,0.402,0.3477,0.1135,0.0257,0.4033,0.0003
103688,3687,user_103688,human,0,2018-08-22,"Berlin, Germany",1958,2618.0,905.0,595.0,9.0,0,1,1,0,0.9094,3.8157,0.3785,0.3445,0.0391,0.0371,0.3163,0.0284
101998,1997,user_101998,human,0,2020-07-10,Unknown,1270,149.0,668.0,13123.0,1.0,0,1,1,0,0.9103,0.2492,0.257,0.0552,0.1658,0.0295,0.1042,0.123
104034,4033,user_104034,human,0,2023-09-27,"Dubai, UAE",96,56.0,31.0,25.0,11.0,0,1,0,0,0.7078,0.1,0.1875,0.5378,0.4654,0.65,0.0363,0.0
101249,1248,user_101249,human,0,2018-09-09,"Dubai, UAE",1940,26.0,1080.0,1270.0,78.0,0,0,1,0,0.6801,0.1,0.1485,0.2725,0.7678,0.1918,0.1941,0.0131
102193,2192,user_102193,human,0,2015-10-01,"Seoul, South Korea",3014,292.0,334.0,1208.0,2.0,0,1,0,1,0.8943,3.0441,0.2022,0.1269,0.062,0.132,0.1975,0.0321
102713,2712,user_102713,human,0,2018-04-03,"Berlin, Germany",2099,227.0,210.0,3776.0,85.0,0,1,0,0,0.9616,3.7746,0.1737,0.0456,0.0466,0.1675,0.2043,0.3092
102191,2190,user_102191,human,0,2021-09-12,"London, UK",841,418.0,421.0,1272.0,5.0,0,1,0,0,0.7415,0.5075,0.3021,0.5222,0.0453,0.1243,0.0938,0.0075
104671,4670,user_104671,human,0,2018-01-01,"New York, USA",2191,437.0,404.0,83.0,2.0,0,1,0,0,0.9398,1.0232,0.4987,0.1715,0.4272,0.1588,0.1845,0.0405
105143,5142,user_105143,bot,1,2023-09-29,"California, USA",94,130.0,1650.0,13024.0,21.0,0,1,0,1,0.1057,68.8153,0.0922,0.6669,0.0007,0.8836,0.6297,0.7282
105985,5984,user_105985,bot,1,2023-12-31,Unknown,1,397.0,507.0,3668.0,3.0,0,0,0,1,0.1742,65.8406,0.0259,0.8913,0.0446,0.4649,0.9129,0.6005
106566,6565,user_106566,bot,1,2023-08-29,Unknown,125,246.0,1487.0,1829.0,0.0,0,0,0,1,0.2197,43.9669,0.0817,0.4921,0.0,0.7621,0.9343,0.8401
107805,7804,user_107805,bot,1,2022-10-19,Unknown,439,9.0,293.0,345.0,4.0,0,0,0,0,0.0725,5.0,0.0053,0.7285,0.088,0.9565,0.5422,0.6773
106944,6943,user_106944,bot,1,2022-02-07,"Sydney, Australia",693,165.0,112.0,33587.0,40.0,0,0,0,1,0.0647,52.5411,0.0149,0.9405,0.0053,0.7437,0.7482,0.7696
102137,2136,user_102137,human,0,2018-11-27,"Berlin, Germany",1861,124.0,232.0,1672.0,48.0,0,1,1,0,0.3298,3.3579,0.2056,0.0531,0.1096,0.5242,0.0661,0.0451
101066,1065,user_101066,human,0,2020-11-29,"Mumbai, India",1128,219.0,165.0,944.0,24.0,0,1,1,0,0.4968,4.9666,0.1537,0.1934,0.0415,0.1964,0.1218,0.1483
100601,600,user_100601,human,0,2017-10-30,Unknown,2254,249.0,1018.0,918.0,7.0,0,1,1,0,0.4648,0.1,0.1371,0.1355,0.3484,0.505,0.1239,0.0
104228,4227,user_104228,human,0,2018-05-21,"Dubai, UAE",2051,128.0,184.0,143.0,10.0,0,1,1,0,0.8543,0.1,0.3808,0.1086,0.1342,0.203,0.156,0.0095
107578,7577,user_107578,bot,1,2022-04-26,Unknown,615,37.0,6152.0,4091.0,14.0,0,0,1,1,0.5737,5.0,0.0555,0.7506,0.1071,0.6013,0.3924,0.5409
100078,77,user_100078,human,0,2019-07-26,"Dubai, UAE",1620,1565.0,67.0,2859.0,83.0,0,1,1,1,0.6,1.9122,0.3317,0.3976,0.0451,0.1697,0.1217,0.1716
107547,7546,user_107547,bot,1,2022-12-17,"Tokyo, Japan",380,284.0,1370.0,1282.0,16.0,0,1,1,1,0.2199,66.5514,0.3202,0.6163,0.2775,0.7709,0.7034,0.8056
102899,2898,user_102899,human,0,2019-07-19,"Dubai, UAE",1627,44.0,54.0,250.0,7.0,0,1,1,0,0.8683,0.876,0.2134,0.0747,0.0038,0.3141,0.1933,0.0254
104821,4820,user_104821,human,0,2019-05-02,"California, USA",1705,514.0,40.0,182.0,195.0,0,1,1,0,0.448,0.1,0.3318,0.2657,0.2091,0.3809,0.2279,0.0474
109303,9302,user_109303,suspicious,2,2022-09-27,Unknown,461,181.0,270.0,4055.0,2.0,0,0,0,1,0.4217,11.1185,0.0347,0.6468,0.0337,0.5726,0.2013,0.533
106414,6413,user_106414,bot,1,2023-02-16,"Sao Paulo, Brazil",319,107.0,1754.0,643.0,66.0,0,1,0,1,0.1163,83.9514,0.0037,0.3761,0.0545,0.9589,0.5645,0.8707
109065,9064,user_109065,suspicious,2,2022-04-26,"California, USA",615,246.0,2383.0,33180.0,2.0,0,0,1,0,0.4456,5.31,0.1908,0.2121,0.0158,0.8586,0.5884,0.4251
108008,8007,user_108008,bot,1,2021-07-24,"Toronto, Canada",891,124.0,284.0,11812.0,0.0,0,0,0,1,0.1186,57.5014,0.0012,0.8437,0.0278,0.4914,0.316,0.8676
105469,5468,user_105469,bot,1,2023-12-31,"London, UK",1,0.0,101.0,6671.0,14.0,0,0,1,1,0.0663,87.0976,0.0408,0.7362,0.0655,0.5819,0.7788,0.8313
105952,5951,user_105952,bot,1,2022-05-15,Unknown,596,12.0,113.0,2100.0,4.0,0,1,0,1,0.3112,68.0923,0.0527,0.8879,0.0125,0.3524,0.8972,0.9452
103392,3391,user_103392,human,0,2020-05-23,"Seoul, South Korea",1318,277.0,299.0,3448.0,2.0,0,1,1,0,0.698,0.2265,0.2877,0.3726,0.0551,0.1855,0.468,0.1196
105416,5415,user_105416,bot,1,2022-07-16,"California, USA",534,11.0,1964.0,980.0,13.0,0,0,0,1,0.0674,53.8417,0.0359,0.5046,0.0854,0.6609,0.8691,0.4324
102561,2560,user_102561,human,0,2020-09-27,"New York, USA",1191,33.0,220.0,6760.0,1.0,0,0,1,0,0.921,2.3587,0.2215,0.4354,0.002,0.2591,0.0119,0.0219
108163,8162,user_108163,bot,1,2023-12-31,Unknown,1,188.0,216.0,1351.0,6.0,0,0,0,0,0.0023,18.8617,0.0285,0.8109,0.0069,0.8551,0.434,0.5806
102636,2635,user_102636,human,0,2017-04-25,"California, USA",2442,176.0,1292.0,1026.0,1.0,0,1,1,0,0.7957,3.9049,0.2645,0.2933,0.0591,0.1992,0.1653,0.0
105257,5256,user_105257,bot,1,2022-05-29,"Tokyo, Japan",582,544.0,787.0,3374.0,133.0,0,1,1,0,0.352,8.9904,0.1052,0.5626,0.0248,0.7492,0.7656,0.9035
103531,3530,user_103531,human,0,2016-08-12,"Sydney, Australia",2698,87.0,526.0,1918.0,7.0,0,0,0,0,0.5186,0.1,0.0457,0.0594,0.0316,0.2592,0.1125,0.0206
108568,8567,user_108568,suspicious,2,2020-08-17,Unknown,1232,26.0,103.0,6607.0,0.0,0,0,0,0,0.4915,19.9201,0.4028,0.5207,0.0676,0.171,0.769,0.4068
101909,1908,user_101909,human,0,2021-01-13,"Berlin, Germany",1083,90.0,106.0,1145.0,3.0,0,1,0,0,0.7341,3.3543,0.6503,0.3482,0.2858,0.3555,0.3022,0.0096
100236,235,user_100236,human,0,2018-01-12,Unknown,2180,7349.0,291.0,872.0,4.0,0,1,0,0,0.7157,2.5678,0.5175,0.2235,0.1814,0.2726,0.351,0.03
101605,1604,user_101605,human,0,2019-11-13,"New York, USA",1510,302.0,127.0,11504.0,7.0,0,1,0,0,0.5191,3.2836,0.0697,0.1952,0.1116,0.175,0.3142,0.0332
107985,7984,user_107985,bot,1,2022-12-22,Unknown,375,5.0,819.0,6588.0,1.0,0,0,0,0,0.1662,105.76131200000005,0.2652,0.631,0.0449,0.7934,0.7896,0.7161
103491,3490,user_103491,human,0,2019-08-12,"Mumbai, India",1603,2208.0,90.0,83.0,4.0,0,1,1,0,0.6597,2.4329,0.1866,0.1071,0.0176,0.4897,0.0893,0.0171
101995,1994,user_101995,human,0,2018-07-01,"Toronto, Canada",2010,128.0,420.0,288.0,23.0,0,1,1,0,0.6438,1.9871,0.175,0.0937,0.0702,0.2058,0.213,0.0576
102825,2824,user_102825,human,0,2019-02-28,Unknown,1768,1399.0,127.0,3088.0,8.0,1,1,1,0,0.5915,0.1,0.3498,0.0492,0.0133,0.0787,0.0701,0.0079
109286,9285,user_109286,suspicious,2,2020-09-26,"Dubai, UAE",1192,303.0,153.0,274.0,17.0,0,1,1,0,0.4144,30.4028,0.0332,0.863,0.0325,0.4138,0.3776,0.6871
101343,1342,user_101343,human,0,2018-05-10,"New York, USA",2062,266.0,137.0,356.0,7.0,0,1,0,0,0.5412,6.2319,0.1079,0.4275,0.0912,0.0459,0.1748,0.0447
108513,8512,user_108513,suspicious,2,2022-01-30,"California, USA",701,25.0,312.0,19.0,7.0,0,1,1,1,0.6629,29.8621,0.3177,0.8192,0.0124,0.8855,0.8101,0.6876
