user_id,screen_name,account_type,label,created_at,account_age_days,followers_count,following_count,post_count,verified,posts_per_day,reply_ratio,retweet_ratio,mention_ratio,url_ratio,hashtag_ratio,duplicate_content_ratio,has_profile_image,has_description,default_profile,profile_completeness,location,listed_count
104840,user_104840,human,0,2020-02-24,1407,52,643,24,0,5.2959,0.1408,0.4477,0.0065,0.4178,0.0842,0.02,1,1,0,0.7211,"London, UK",4.0
108112,user_108112,bot,1,2023-08-01,153,150,669,7094,0,62.3919,0.0296,0.6128,0.006,0.7427,0.7886,0.7675,0,0,1,0.2214,,1.0
103836,user_103836,human,0,2019-09-23,1561,320,1740,592,0,3.9187,0.0405,0.3485,0.029,0.094,0.0585,0.0166,1,0,0,0.4659,,8.0
109314,user_109314,suspicious,2,2022-10-21,437,131,1154,898,0,2.0,0.0887,0.3488,0.3542,0.7727,0.108,0.3036,1,1,0,0.3929,"California, USA",17.0
105684,user_105684,bot,1,2021-10-04,819,134,831,172779,0,90.4211,0.0004,0.5762,0.0057,0.7542,0.2437,0.7218,0,1,0,0.0543,"Toronto, Canada",2.0
108749,user_108749,suspicious,2,2021-11-22,770,71,289,29,0,42.3787,0.0131,0.5545,0.022,0.1988,0.3186,0.5298,1,1,1,0.3685,"California, USA",1.0
105828,user_105828,bot,1,2022-12-27,370,12,3471,454,0,53.5378,0.0837,0.8538,0.0011,0.9042,0.5917,0.7644,0,1,1,0.2108,"Seoul, South Korea",14.0
109749,user_109749,suspicious,2,2020-08-23,1226,56,253,313,0,22.4856,0.0595,0.3755,0.0118,0.3322,0.5138,0.3563,1,0,1,0.5539,"Tokyo, Japan",1.0
104725,user_104725,human,0,2019-03-17,1751,107,162,468,0,2.2323,0.3101,0.1581,0.2099,0.2399,0.0957,0.0018,1,1,0,0.7269,"Sao Paulo, Brazil",2.0
108760,user_108760,suspicious,2,2021-04-24,982,114,858,1543,0,19.0342,0.0123,0.4752,0.155,0.8805,0.2493,0.4715,1,0,0,0.3732,"Sao Paulo, Brazil",76.0
105888,user_105888,bot,1,2022-11-28,399,5,567,5412,0,46.7299,0.1588,0.6418,0.0294,0.4326,0.601,0.7555,0,0,0,0.302,"Mumbai, India",56.0
102356,user_102356,human,0,2018-08-24,1956,1207,483,74,0,1.4115,0.2444,0.1416,0.2992,0.2586,0.2954,0.0352,1,0,0,0.5783,"London, UK",9.0
106037,user_106037,bot,1,2022-10-21,437,18,378,50881,0,96.4457,0.2362,0.4768,0.0931,0.9327,0.5324,0.8517,0,0,1,0.3391,"Sao Paulo, Brazil",10.0
104799,user_104799,human,0,2022-06-11,569,277,30,1699,0,2.8192,0.1366,0.0534,0.089,0.1514,0.0231,0.0744,1,1,0,0.6443,,13.0
102443,user_102443,human,0,2021-03-13,1024,378,115,571,0,0.1728,0.4041,0.3668,0.0811,0.7981,0.3123,0.0034,1,1,0,0.9576,,9.0
108646,user_108646,suspicious,2,2021-01-04,1092,457,26,2285,0,42.2657,0.0452,0.6107,0.0409,0.5195,0.4114,0.6348,0,0,1,0.8026,,5.0
104593,user_104593,human,0,2018-03-06,2127,2161,1060,5949,0,0.1,0.1641,0.5369,0.0326,0.441,0.2286,0.1184,1,1,0,0.559,"New York, USA",2.0
108773,user_108773,suspicious,2,2021-03-02,1035,290,75,1095,0,2.0797,0.074,0.8981,0.0487,0.6059,0.6722,0.7986,1,1,0,0.8421,"Seoul, South Korea",11.0
100465,user_100465,human,0,2019-04-05,1732,17,177,807,0,0.1,0.3513,0.4895,0.0106,0.1472,0.0571,0.0033,1,0,0,0.6176,"Tokyo, Japan",11.0
100164,user_100164,human,0,2020-06-03,1307,338,216,12443,0,2.9776,0.1402,0.0779,0.1613,0.5153,0.1611,0.0081,1,1,0,0.5796,"California, USA",19.0
109262,user_109262,suspicious,2,2022-07-20,530,569,3575,1191,0,7.1005,0.103,0.9633,0.0765,0.2521,0.4311,0.6006,1,1,0,0.2541,"Tokyo, Japan",7.0
109434,user_109434,suspicious,2,2021-09-04,849,32,382,147,0,11.843,0.3997,0.5989,0.346,0.7375,0.1443,0.7296,1,0,0,0.5986,"Berlin, Germany",5.0
108406,user_108406,bot,1,2022-08-23,496,86,2934,644,0,32.6917,0.0478,0.7365,0.0177,0.7054,0.7364,0.8344,0,0,0,0.0234,"California, USA",13.0
109778,user_109778,suspicious,2,2022-08-21,498,290,1295,165,0,2.0,0.1574,0.5869,0.0494,0.521,0.8118,0.4526,1,0,1,0.2779,"Sydney, Australia",0.0
109479,user_109479,suspicious,2,2020-09-27,1191,6,102,4596,0,15.5668,0.0853,0.313,0.1039,0.762,0.4938,0.3334,0,0,0,0.8468,"Dubai, UAE",21.0
107381,user_107381,bot,1,2022-04-04,637,49,6134,1653,0,64.8517,0.0812,0.8524,0.031,0.4147,0.3289,0.8888,0,0,1,0.0783,"Berlin, Germany",20.0
106637,user_106637,bot,1,2023-03-26,281,12,1447,737,0,22.4124,0.2862,0.3993,0.0218,0.3497,0.3889,0.9377,0,0,1,0.3431,,4.0
100242,user_100242,human,0,2019-04-06,1731,93,112,2660,0,1.8436,0.2355,0.069,0.2112,0.6111,0.5548,0.0926,1,1,0,0.6825,"Paris, France",23.0
102010,user_102010,human,0,2017-07-14,2362,2879,150,2797,0,0.3659,0.4171,0.4328,0.418,0.1373,0.6072,0.0046,1,1,0,0.554,"London, UK",63.0
106357,user_106357,bot,1,2022-09-30,458,51,1827,159,0,41.7072,0.0579,0.7787,0.0301,0.8661,0.9394,0.8175,1,0,1,0.1039,,32.0
103085,user_103085,human,0,2019-05-19,1688,37,210,1212,0,2.7361,0.6675,0.0536,0.1872,0.1309,0.2826,0.2445,1,0,0,0.6023,,114.0
106209,user_106209,bot,1,2023-01-21,345,22,1542,854,0,75.7786,0.2056,0.4721,0.0005,0.717,0.6274,0.9063,1,0,1,0.0649,"California, USA",55.0
100901,user_100901,human,0,2018-06-20,2021,297,80,1456,0,2.6342,0.2562,0.1586,0.3356,0.0858,0.0497,0.0003,1,1,0,0.7976,,1.0
105543,user_105543,bot,1,2023-04-30,246,0,210,891,0,11.2922,0.0981,0.5923,0.0339,0.643,0.7935,0.9108,1,0,1,0.5191,"Seoul, South Korea",0.0
106008,user_106008,bot,1,2022-07-02,548,94,204,357,0,37.2087,0.012,0.6684,0.0618,0.7783,0.398,0.6963,0,0,0,0.3508,,4.0
107639,user_107639,bot,1,2023-12-31,1,22,449,900,0,5.0,0.1732,0.7745,0.1946,0.7751,0.7074,0.4524,0,0,1,0.081,,20.0
106794,user_106794,bot,1,2022-08-21,498,34,3393,7450,0,72.2304,0.0683,0.5937,0.0841,0.5428,0.6174,0.8902,0,0,1,0.2617,"Mumbai, India",2.0
108870,user_108870,suspicious,2,2021-05-16,960,27,65,984,0,24.4632,0.1635,0.8091,0.2795,0.4411,0.7507,0.8331,1,0,1,0.5883,"Toronto, Canada",18.0
107759,user_107759,bot,1,2022-04-02,639,648,609,37812,0,46.3448,0.3008,0.8743,0.0047,0.6768,0.7373,0.9003,1,0,1,0.2707,"Sao Paulo, Brazil",24.0
104838,user_104838,human,0,2020-04-27,1344,1906,144,5386,0,0.1454,0.1919,0.5792,0.076,0.4172,0.1485,0.0071,1,1,0,0.8967,"London, UK",5.0
102294,user_102294,human,0,2020-05-26,1315,76,1673,486,0,2.0035,0.4787,0.2604,0.505,0.0385,0.2887,0.0026,0,0,0,0.4125,"Berlin, Germany",17.0
106549,user_106549,bot,1,2023-12-31,1,233,2607,2599,0,49.5844,0.0119,0.6265,0.0246,0.8713,0.5946,0.8962,0,0,1,0.4049,"Mumbai, India",8.0
107899,user_107899,bot,1,2023-12-31,1,38,4700,437,0,5.0,0.0235,0.5041,0.1317,0.6477,0.2928,0.4762,0,0,0,0.6998,,
107978,user_107978,bot,1,2023-11-14,48,21,2107,53,0,23.7563,0.2022,0.7365,0.0674,0.67,0.8957,0.7483,1,1,0,0.3135,,30.0
104482,user_104482,human,0,2018-08-09,1971,171,66,458,0,1.855,0.4584,0.1385,0.0593,0.5457,0.11,0.0114,1,1,0,0.4133,"Berlin, Germany",6.0
105303,user_105303,bot,1,2023-09-09,114,9,394,146,0,5.0,0.1478,0.786,0.0171,0.7683,0.6457,0.6295,0,1,1,0.1176,"Paris, France",1.0
104606,user_104606,human,0,2019-06-29,1647,3251,3040,680,0,1.8457,0.1154,0.3857,0.0964,0.4501,0.4045,0.2265,1,0,0,0.5973,"Paris, France",
103717,user_103717,human,0,2013-09-30,3745,868,761,466,0,4.6158,0.4172,0.1785,0.0207,0.1642,0.0617,0.0935,1,1,0,0.4116,,85.0
109072,user_109072,suspicious,2,2021-06-20,925,7220,149,1742,0,30.8486,0.1544,0.7666,0.1599,0.6697,0.2472,0.4969,0,0,1,0.5106,,
106141,user_106141,bot,1,2022-07-09,541,56,509,445,0,108.9795,0.1375,0.7709,0.021,0.6605,0.946,0.5522,0,1,0,0.1181,,0.0
101765,user_101765,human,0,2019-06-24,1652,13,224,594,0,1.0456,0.1709,0.5566,0.0823,0.0143,0.0329,0.1204,1,1,0,0.677,,4.0
106599,user_106599,bot,1,2021-06-02,943,139,298,4855,0,68.8989,0.0143,0.594,0.0024,0.5974,0.3937,0.6673,0,0,0,0.2012,"Tokyo, Japan",9.0
101550,user_101550,human,0,2017-01-21,2536,790,78,2739,0,0.1,0.1033,0.2443,0.0271,0.3343,0.113,0.0242,1,0,1,0.6383,"California, USA",343.0
103030,user_103030,human,0,2019-01-07,1820,374,364,173,0,2.6872,0.5369,0.3474,0.0548,0.2774,0.2609,0.0356,1,1,0,0.7425,,61.0
108654,user_108654,suspicious,2,2022-06-02,578,170,1821,55,0,37.8073,0.0725,0.5597,0.0244,0.3156,0.6437,0.5969,1,0,1,0.4443,"Paris, France",7.0
106299,user_106299,bot,1,2022-01-25,706,8,413,4174,0,51.9032,0.008,0.6234,0.141,0.7462,0.1832,0.8409,0,0,0,0.3369,,2.0
106663,user_106663,bot,1,2022-07-06,544,0,546,1949,0,46.4868,0.0991,0.2557,0.0222,0.6661,0.6508,0.8574,0,0,1,0.255,"Seoul, South Korea",1.0
106627,user_106627,bot,1,2023-02-27,308,3080,1080,2673,0,62.2037,0.0353,0.233,0.0556,0.968,0.5434,0.883,0,1,0,0.6848,,1.0
102045,user_102045,human,0,2020-06-04,1306,1093,1818,354,1,0.1,0.2074,0.3585,0.1481,0.0277,0.1374,0.0167,1,1,0,0.5702,,19.0
100768,user_100768,human,0,2016-03-01,2862,292,1627,191,0,2.7034,0.2644,0.084,0.3684,0.1671,0.6356,0.077,1,0,0,0.9409,"Sao Paulo, Brazil",
105694,user_105694,bot,1,2023-08-09,145,30,2782,2954,0,51.5367,0.2629,0.8173,0.0135,0.7768,0.8154,0.588,0,1,1,0.2457,,55.0
107871,user_107871,bot,1,2023-11-18,44,3,1037,2038,0,69.0322,0.0795,0.7555,0.0349,0.6464,0.874,0.719,0,0,1,0.3585,,51.0
107796,user_107796,bot,1,2023-12-31,1,1,285,1336,0,49.296,0.009,0.4751,0.0184,0.5768,0.4429,0.4929,1,0,0,0.2155,"Sydney, Australia",1.0
101509,user_101509,human,0,2018-12-05,1853,52,1014,1026,0,4.322,0.5589,0.4497,0.2209,0.0524,0.002,0.002,1,0,0,0.6929,"Paris, France",0.0
107231,user_107231,bot,1,2023-02-28,307,127,1622,517,0,30.6547,0.2434,0.419,0.0866,0.8424,0.7256,0.7626,1,0,0,0.2584,"Seoul, South Korea",
107858,user_107858,bot,1,2023-01-29,337,17,18587,19460,0,96.9166,0.0633,0.6268,0.0024,0.5073,0.2082,0.8252,0,1,0,0.1047,,13.0
103303,user_103303,human,0,2018-09-20,1929,111,127,104,0,4.9585,0.07,0.7754,0.0817,0.1039,0.0024,0.0654,1,1,1,0.7521,"New York, USA",21.0
104518,user_104518,human,0,2018-07-05,2006,1970,140,174,0,0.1,0.5716,0.6261,0.1017,0.4222,0.0474,0.0253,1,1,0,0.7821,"Sydney, Australia",1.0
104220,user_104220,human,0,2022-01-14,717,177,1365,1804,0,3.1174,0.6183,0.1703,0.2768,0.09,0.0577,0.1641,1,1,0,0.6346,"Tokyo, Japan",6.0
109079,user_109079,suspicious,2,2021-11-18,774,768,275,187,0,44.0579,0.1459,0.898,0.2731,0.1871,0.396,0.6333,1,0,1,0.5358,"Tokyo, Japan",30.0
109941,user_109941,suspicious,2,2021-12-24,738,114,42,783,0,19.0284,0.3773,0.5589,0.1067,0.7902,0.2682,0.6729,1,1,1,0.5308,"Berlin, Germany",52.0
103293,user_103293,human,0,2016-12-22,2566,1104,472,1740,0,3.2929,0.1703,0.4312,0.2924,0.2221,0.2677,0.0384,1,1,0,0.8795,"Paris, France",80.0
100820,user_100820,human,0,2017-04-28,2439,221,1893,1882,0,4.5884,0.2593,0.0204,0.2304,0.1331,0.0757,0.0965,1,1,1,0.6438,"Berlin, Germany",54.0
101404,user_101404,human,0,2017-11-22,2231,703,66,6426,0,4.2952,0.443,0.3978,0.4142,0.1723,0.1472,0.081,0,1,0,0.1783,,10.0
101383,user_101383,human,0,2015-07-13,3094,152,44,189,0,6.1104,0.0583,0.2602,0.0656,0.7129,0.0897,0.0994,0,1,0,0.7063,"California, USA",9.0
102149,user_102149,human,0,2019-03-30,1738,2564,168,752,0,2.951,0.1755,0.3868,0.146,0.2463,0.1335,0.0024,1,1,0,0.6871,"Sao Paulo, Brazil",82.0
106929,user_106929,bot,1,2023-06-05,210,23,1069,20575,0,38.1803,0.0841,0.7431,0.0269,0.807,0.5885,0.6727,0,0,1,0.5042,"California, USA",2.0
105672,user_105672,bot,1,2022-12-02,395,72,1173,4465,0,22.141,0.0375,0.8745,0.1096,0.8855,0.2922,0.6707,0,0,1,0.1143,"Paris, France",7.0
101639,user_101639,human,0,2015-09-08,3037,182,190,193,0,3.8191,0.3443,0.3358,0.1586,0.0357,0.1808,0.0229,1,1,0,0.4951,"Tokyo, Japan",3.0
105892,user_105892,bot,1,2023-09-27,96,99,14,5402,0,18.9547,0.2223,0.627,0.0399,0.2939,0.5562,0.8072,0,0,1,0.7194,"Berlin, Germany",8.0
107428,user_107428,bot,1,2023-12-20,12,14,1397,10428,0,5.0,0.0388,0.8143,0.0098,0.307,0.7423,0.7684,1,0,1,0.0665,"Dubai, UAE",3.0
100609,user_100609,human,0,2021-12-30,732,1271,954,692,0,3.2618,0.1492,0.2266,0.4002,0.2695,0.0638,0.0366,1,1,0,0.7337,,3.0
106908,user_106908,bot,1,2022-06-30,550,327,3324,1023,0,87.012,0.0536,0.8637,0.0,0.6268,0.7412,0.7929,0,0,1,0.3083,"Dubai, UAE",
100400,user_100400,human,0,2017-01-15,2542,527,25,244,0,3.7973,0.124,0.2409,0.1629,0.2491,0.5531,0.0241,1,1,0,0.6667,"Toronto, Canada",79.0
107248,user_107248,bot,1,2023-10-01,92,542,627,1168,0,30.0179,0.2688,0.8786,0.1332,0.8484,0.6782,0.5647,0,0,1,0.0922,"London, UK",150.0
106407,user_106407,bot,1,2023-07-15,170,132,1651,1608,0,82.348,0.0205,0.8808,0.0793,0.6847,0.4337,0.9124,0,1,1,0.3852,,2.0
100883,user_100883,human,0,2019-11-17,1506,905,137,246,0,5.8154,0.0369,0.4775,0.2537,0.2437,0.0365,0.0488,1,1,0,0.991,"Toronto, Canada",2.0
103566,user_103566,human,0,2018-12-28,1830,339,110,381,0,2.3045,0.1378,0.1011,0.1135,0.0154,0.1519,0.064,0,0,0,0.6068,"California, USA",1.0
104286,user_104286,human,0,2018-09-28,1921,7,21,1079,0,0.5552,0.6932,0.4798,0.0373,0.179,0.0465,0.0085,1,0,1,0.8204,,36.0
101180,user_101180,human,0,2020-11-20,1137,1230,303,459,0,1.6791,0.1022,0.2241,0.0917,0.1239,0.3573,0.0761,1,1,0,0.9528,"Mumbai, India",
105449,user_105449,bot,1,2022-12-25,372,288,662,9655,0,81.6125,0.2658,0.8781,0.0642,0.906,0.7336,0.5103,0,0,0,0.2498,,
104245,user_104245,human,0,2019-01-12,1815,210,558,1021,0,1.4192,0.433,0.1766,0.2207,0.3676,0.1806,0.0149,0,1,0,0.8073,"Dubai, UAE",8.0
105219,user_105219,bot,1,2023-09-11,112,0,10616,1833,0,58.7431,0.0582,0.8956,0.0349,0.7892,0.7221,0.762,0,0,1,0.2648,"Toronto, Canada",1.0
103977,user_103977,human,0,2018-03-30,2103,523,703,916,0,2.64,0.0971,0.229,0.5812,0.0682,0.5284,0.0005,1,1,0,0.4283,"Sydney, Australia",0.0
102131,user_102131,human,0,2018-05-09,2063,295,2569,359,0,3.6417,0.0958,0.1225,0.0431,0.6579,0.0556,0.003,1,1,0,0.8922,"Dubai, UAE",2.0
105079,user_105079,bot,1,2022-08-22,497,1,860,3671,0,67.6377,0.1322,0.7646,0.0011,0.7828,0.9136,0.9272,0,0,0,0.7455,,0.0
100457,user_100457,human,0,2019-04-02,1735,128,129,624,1,1.5978,0.3203,0.252,0.0271,0.1767,0.3254,0.0314,1,1,1,0.7821,"Mumbai, India",0.0
105583,user_105583,bot,1,2022-07-20,530,42,376,2038,0,58.9244,0.0919,0.7153,0.0179,0.9248,0.4938,0.8227,0,0,1,0.2133,"London, UK",5.0
105176,user_105176,bot,1,2023-02-08,327,40,1831,3101,0,7.7106,0.0064,0.7396,0.0096,0.5843,0.9377,0.9468,0,0,1,0.0835,"Berlin, Germany",7.0
101951,user_101951,human,0,2021-12-26,736,44,1128,4283,0,2.1661,0.4403,0.1015,0.0172,0.2784,0.5122,0.0101,1,0,0,0.521,"Dubai, UAE",10.0
105373,user_105373,bot,1,2023-12-31,1,12,168,8446,0,58.8935,0.0425,0.5923,0.0067,0.6578,0.8323,0.9182,0,0,1,0.1175,"California, USA",8.0
100690,user_100690,human,0,2018-05-06,2066,256,133,324,0,4.1617,0.5675,0.4339,0.0063,0.3388,0.2625,0.0072,0,1,0,0.336,"California, USA",4.0
108853,user_108853,suspicious,2,2022-07-20,530,139,409,227,0,9.9554,0.0837,0.705,0.0552,0.7065,0.3251,0.7998,1,0,0,0.4487,,
106526,user_106526,bot,1,2023-04-17,259,18,999,4308,0,83.59,0.0271,0.6667,0.1073,0.615,0.7907,0.6523,0,1,0,0.0827,"California, USA",2.0
109822,user_109822,suspicious,2,2021-10-16,807,278,756,407,0,44.1688,0.3274,0.5849,0.2743,0.4896,0.409,0.4297,0,0,0,0.262,"Paris, France",0.0
106489,user_106489,bot,1,2023-06-12,203,1088,295,530,0,36.9637,0.392,0.8541,0.2428,0.8578,0.7837,0.4594,1,1,1,0.3566,"Dubai, UAE",25.0
106922,user_106922,bot,1,2022-06-19,561,32,4487,49632,0,75.2094,0.0811,0.7159,0.0216,0.844,0.4723,0.8719,0,0,0,0.1402,,10.0
101954,user_101954,human,0,2020-02-24,1407,121,6,8012,0,2.5525,0.0751,0.2647,0.331,0.1296,0.1684,0.052,1,1,0,0.9569,"London, UK",5.0
107635,user_107635,bot,1,2023-08-24,130,44,1712,151,0,77.7889,0.0054,0.5756,0.0093,0.5789,0.6938,0.4314,0,0,1,0.1634,,1.0
105637,user_105637,bot,1,2023-12-31,1,5,9,3818,0,50.6672,0.0041,0.7417,0.2063,0.6358,0.5074,0.8578,0,0,1,0.3978,"Mumbai, India",99.0
107155,user_107155,bot,1,2022-11-20,407,3,2404,20287,0,54.4186,0.077,0.7388,0.0036,0.8346,0.454,0.7667,0,1,1,0.27,"Toronto, Canada",10.0
108425,user_108425,bot,1,2023-07-29,156,175,561,887,0,19.2774,0.0951,0.7537,0.0131,0.766,0.8508,0.8272,1,0,1,0.0731,"Tokyo, Japan",
106611,user_106611,bot,1,2023-11-30,32,28,902,277,0,9.6025,0.0408,0.7192,0.0081,0.8343,0.7762,0.8091,0,1,0,0.1347,,45.0
102711,user_102711,human,0,2020-06-02,1308,544,177,5117,0,0.1,0.5237,0.0977,0.0363,0.2711,0.0945,0.0326,1,0,0,0.8929,"Dubai, UAE",15.0
108731,user_108731,suspicious,2,2022-02-28,672,66,221,759,0,21.2192,0.0977,0.5453,0.0191,0.0721,0.724,0.8692,0,1,0,0.5786,"Mumbai, India",33.0
103202,user_103202,human,0,2018-05-17,2055,2111,1412,676,0,2.2715,0.3467,0.3643,0.0066,0.2248,0.3352,0.0881,0,1,0,0.517,,110.0
104350,user_104350,human,0,2019-12-30,1463,200,106,1157,0,0.1,0.2123,0.4206,0.1235,0.1194,0.1736,0.0816,1,1,0,0.8429,"Paris, France",7.0
104139,user_104139,human,0,2017-08-11,2334,132,13,778,0,3.6573,0.0247,0.061,0.1936,0.0968,0.3997,0.0977,1,1,0,0.4195,"Paris, France",2.0
101885,user_101885,human,0,2019-02-12,1784,432,256,847,0,4.1632,0.1682,0.8624,0.0863,0.014,0.0717,0.0061,1,0,0,0.7254,"London, UK",20.0
108640,user_108640,suspicious,2,2019-04-02,1735,1547,930,2662,0,28.6498,0.1059,0.58,0.5281,0.7418,0.4258,0.5097,1,0,0,0.4581,"New York, USA",11.0
104486,user_104486,human,0,2021-09-10,843,2304,107,1244,0,2.9123,0.2831,0.1453,0.0901,0.3696,0.0706,0.0463,0,1,1,0.6322,"Mumbai, India",
102495,user_102495,human,0,2021-02-19,1046,67,278,310,0,0.1,0.3551,0.3054,0.0302,0.3122,0.1684,0.0099,1,1,0,0.7468,,2.0
105948,user_105948,bot,1,2022-11-19,408,30,5754,1096,0,46.6436,0.1864,0.3589,0.0088,0.3625,0.6806,0.6699,0,0,0,0.1524,"Berlin, Germany",34.0
103037,user_103037,human,0,2019-08-21,1594,32,2287,118,0,5.0265,0.2547,0.4952,0.0178,0.5389,0.2988,0.3137,1,1,1,0.6044,"Sydney, Australia",25.0
105778,user_105778,bot,1,2022-08-10,509,315,4568,12506,0,44.3306,0.3092,0.5948,0.0046,0.6155,0.3803,0.9721,0,1,0,0.0466,"Mumbai, India",7.0
103604,user_103604,human,0,2019-01-27,1800,619,1233,1041,0,2.8755,0.0566,0.1622,0.0211,0.4023,0.0196,0.0031,1,1,0,0.6746,"Berlin, Germany",2.0
100846,user_100846,human,0,2018-04-07,2095,145,190,2220,0,3.9315,0.1451,0.2293,0.2629,0.2161,0.0651,0.0,1,1,0,0.7839,,12.0
100543,user_100543,human,0,2018-03-16,2117,2071,265,763,0,3.135,0.2393,0.6563,0.0552,0.0487,0.222,0.007,1,1,0,0.6384,,10.0
103725,user_103725,human,0,2020-02-05,1426,268,105,1536,0,4.891,0.0599,0.5192,0.0178,0.2173,0.179,0.1189,1,0,0,0.669,"Tokyo, Japan",3.0
104188,user_104188,human,0,2020-04-01,1370,594,197,5441,0,2.7124,0.3481,0.1811,0.4518,0.2784,0.0972,0.0017,1,1,0,0.7144,"Sao Paulo, Brazil",4.0
103680,user_103680,human,0,2019-03-19,1749,29,250,413,0,2.066,0.1665,0.1689,0.0391,0.3377,0.0886,0.0495,1,1,0,0.6,,4.0
108900,user_108900,suspicious,2,2023-07-20,165,5,2672,779,0,29.0491,0.0175,0.4307,0.1864,0.1837,0.3615,0.6576,1,0,1,0.4708,,1.0
107968,user_107968,bot,1,2021-09-29,824,390,1901,380,0,79.4245,0.2955,0.5745,0.0003,0.5878,0.7676,0.8859,0,1,1,0.2101,,0.0
108486,user_108486,bot,1,2022-03-25,647,12,312,1476,0,40.7679,0.1053,0.2582,0.018,0.5811,0.6897,0.9439,1,0,1,0.7411,"Paris, France",2.0
106076,user_106076,bot,1,2023-05-01,245,29,2388,666,0,58.7018,0.1325,0.7756,0.0789,0.8659,0.784,0.7036,0,1,1,0.3009,"Berlin, Germany",35.0
107341,user_107341,bot,1,2023-07-30,155,27,5555,2046,0,31.4614,0.3161,0.5548,0.018,0.4581,0.6881,0.3905,1,1,1,0.1566,"London, UK",4.0
108226,user_108226,bot,1,2023-01-03,363,11,1799,192,0,109.6801,0.0145,0.8559,0.0753,0.7513,0.3094,0.8236,0,0,1,0.2512,,2.0
107247,user_107247,bot,1,2023-07-18,167,1,426,561,0,79.5352,0.0066,0.8602,0.0231,0.9313,0.4639,0.7768,0,0,1,0.1467,"Dubai, UAE",29.0
109711,user_109711,suspicious,2,2021-08-04,880,16,3420,5931,0,20.1671,0.1247,0.8765,0.1002,0.3331,0.7254,0.5456,1,0,1,0.2641,"New York, USA",84.0
108291,user_108291,bot,1,2023-09-08,115,8,1280,2710,0,87.3316,0.0261,0.7169,0.0468,0.7165,0.6548,0.4904,1,1,1,0.1652,"California, USA",1.0
107138,user_107138,bot,1,2023-12-31,1,68,2581,2572,0,25.4305,0.0678,0.6639,0.2161,0.5585,0.5718,0.7872,1,0,0,0.0321,"Sao Paulo, Brazil",1.0
102965,user_102965,human,0,2017-01-24,2533,142,42,1107,0,2.5253,0.1983,0.3728,0.2662,0.1255,0.3604,0.0454,0,1,1,0.9354,,5.0
107560,user_107560,bot,1,2022-11-27,400,3,754,698,0,20.2502,0.0083,0.8409,0.201,0.8693,0.9826,0.56,0,0,0,0.0742,"Dubai, UAE",4.0
102530,user_102530,human,0,2020-12-06,1121,15,250,1079,0,1.4774,0.4852,0.0825,0.0523,0.3663,0.0586,0.0517,0,1,0,0.3685,,
107285,user_107285,bot,1,2023-07-30,155,5,1289,1432,0,17.9833,0.203,0.4087,0.0108,0.8748,0.6533,0.9033,0,0,1,0.3088,,8.0
105773,user_105773,bot,1,2022-09-28,460,0,149,1997,0,43.0155,0.3543,0.3972,0.2028,0.8798,0.8284,0.7709,0,0,1,0.0634,"Sao Paulo, Brazil",11.0
101049,user_101049,human,0,2016-08-25,2685,43,195,1708,1,0.5014,0.105,0.5657,0.0152,0.3914,0.1147,0.0012,1,1,0,0.7936,"Sao Paulo, Brazil",3.0
107046,user_107046,bot,1,2022-05-19,592,6,1010,6667,0,13.5449,0.1263,0.7412,0.0,0.7044,0.7053,0.5337,0,0,1,0.2144,,17.0
101961,user_101961,human,0,2019-03-01,1767,1763,249,71,0,2.1846,0.3569,0.6119,0.1478,0.1623,0.2261,0.0029,1,1,0,0.7465,"Tokyo, Japan",11.0
102531,user_102531,human,0,2018-04-18,2084,2189,244,1445,0,0.1,0.3452,0.3509,0.039,0.2231,0.2352,0.0278,1,1,0,0.8324,"Toronto, Canada",115.0
109049,user_109049,suspicious,2,2021-06-03,942,977,130,12406,0,20.829,0.1213,0.5294,0.0924,0.1343,0.277,0.4593,0,1,0,0.8441,,420.0
107604,user_107604,bot,1,2022-03-02,670,151,872,986,0,91.3516,0.2041,0.368,0.0366,0.4395,0.47,0.7087,0,0,1,0.3791,"Seoul, South Korea",16.0
106525,user_106525,bot,1,2022-10-07,451,1,6073,3204,0,46.9184,0.2257,0.5033,0.011,0.4957,0.9344,0.9239,0,0,1,0.4067,"Sydney, Australia",23.0
100238,user_100238,human,0,2018-10-08,1911,2005,196,832,0,6.0643,0.1496,0.3859,0.5028,0.0266,0.0741,0.0936,1,1,0,0.8963,"Seoul, South Korea",1.0
104918,user_104918,human,0,2019-09-10,1574,147,2273,219,0,0.1,0.5097,0.2704,0.098,0.0018,0.0881,0.0789,1,1,0,0.9199,,0.0
106480,user_106480,bot,1,2022-09-05,483,156,2143,1624,0,60.3921,0.147,0.3809,0.0002,0.6774,0.6436,0.6272,0,1,1,0.5266,"Sydney, Australia",5.0
101134,user_101134,human,0,2018-04-30,2072,348,987,35,0,3.3825,0.2207,0.366,0.0285,0.1854,0.0596,0.0022,0,1,1,0.4408,"Seoul, South Korea",5.0
106977,user_106977,bot,1,2022-11-13,414,3,576,4549,0,62.495,0.1565,0.1527,0.0034,0.6633,0.3021,0.8302,0,0,1,0.1775,"Dubai, UAE",31.0
105902,user_105902,bot,1,2023-05-01,245,5,216,37632,0,23.4739,0.0249,0.8039,0.0459,0.7283,0.947,0.8056,0,0,0,0.0889,"Toronto, Canada",40.0
